,AECC,ALOGP,AMR,AMW,ARR,BAC,BID,BLI,C-001,C-002,C-003,C-004,C-005,C-006,C-007,C-008,C-009,C-011,C-012,C-013,C-016,C-017,C-018,C-019,C-024,C-025,C-026,C-027,C-028,C-029,C-033,C-034,C-035,C-038,C-039,C-040,C-041,C-042,CENT,CID,CSI,Cl-089,D/D,D/Dr03,D/Dr04,D/Dr05,D/Dr06,D/Dr09,D/Dr10,D/Dr12,DECC,DELS,Dz,ECC,Es_o,Es_w,F-083,F-084,GMTI,GMTIV,GNar,H-046,H-047,H-048,H-049,H-050,H-051,H-052,H-053,H-054,H-055,HNar,Har,Har2,Hy,HyDp,ICR,J,JhetZ,Jhete,Jhetm,Jhetp,Jhetv,LPRS,Lop,MAXDN,MAXDP,MDDD,MLOGP,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,MSD,MW,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,Me,Mp,Ms,Mv,N-067,N-068,N-069,N-070,N-071,N-072,N-073,N-074,N-075,NAcc,NDon,NumAcc,NumDon,NumHbonds_oct,O-056,O-057,O-058,O-059,O-060,OAcc,ODon,PCD,PCR,PHI,PJI2,PSA_o,PSA_w,PW2,PW3,PW4,PW5,Pol,QW,Qindex,RBF,RBN,RHyDp,Ram,Rww,S-107,S-110,S0K,S1K,S2K,S3K,SCBO,SMTI,SMTIV,SNar,SPI,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,STN,Se,Sp,Ss,Sv,T(F..F),T(N..Cl),T(N..F),T(N..N),T(N..O),T(N..S),T(O..Cl),T(O..F),T(O..O),T(O..S),T(S..Cl),T(S..F),T(S..S),TI1,TI2,TIE,TPC,TPSA(Tot),TWC,UNIP,Ui,UnsatAcc_octanol,UnsatAcc_water,UnsatDon_octanol,UnsatDon_water,VAR,VDA,W,WA,Wap,WhetZ,Whete,Whetm,Whetp,Whetv,Xt,Xu,ZM1,ZM1V,ZM2,ZM2V,dEs,dHB_w-o,nAB,nAT,nArCN,nArCO,nArCONHR,nArCONR2,nArCOOH,nArNH2,nArNR2,nArOCON,nArOH,nArOR,nArX,nBM,nBO,nBT,nBnz,nC,nCIC,nCIR,nCL,nCONN,nCRX3,nCar,nCb-,nCbH,nCconj,nCp,nCq,nCrq,nCrs,nCrt,nCs,nCt,nDB,nF,nH,nHAcc,nHDon,nImidazoles,nIsoxazoles,nN,nO,nOHp,nOHs,nOHt,nPyrazoles,nPyridines,nPyrrolidines,nR03,nR04,nR05,nR06,nR09,nR10,nR12,nR=Cs,nR=Ct,nRCO,nRCONHR,nRCONR2,nRCOOR,nRNHR,nRNR2,nROH,nROR,nS,nSK,nSO2N,nTB,nThiophenes,nTriazoles,nX,piID,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,set,title,w,ww,|dEs|
163,15.254,4.968,219.78,6.77,0.19,164,59.141,1.002,5,7,2,0,1,6,1,4,0,0,0,0,0,0,0,0,8,1,3,0,0,0,0,0,0,0,0,6,0,0,6471,118.893,1903,0,775.417,0,0,259.323,319.468,229.915,0,0,1.657,103.462,130,900,-178.4512634,-146.3569031,0,0,60935,151431,1.993,21,27,2,0,2,0,10,0,0,0,1.834,122.658,323.627,0.066,77284,2.977,1.476,1.683,1.678,1.683,1.116,1.199,362.36,1.104,2.377,7.673,74.635,1.566,63,87,111,142,167,180,205,244,267,300,0.155,819.12,63,5.707,6.547,7.421,8.281,9.159,10.028,10.908,11.782,12.664,1,0.62,2.36,0.59,0,0,0,0,0,6,0,0,0,7,2,7,2,1,0,0,6,0,3,8,0,50.784,1.215,17.326,0.727,144.724,162.335,0.578,0.332,0.18,0.099,95,10595.86,35,0.104,13,154.721,20,44.128,0,0,337.076,46.213,22.12,12.823,75,58645,92912,40.687,37.419,59,126,0,474,20,2100,196,10082,1458,50736,9.648,121.3,75.44,139.17,71.31,0,0,0,81,351,0,0,0,323,0,0,0,0,603.721,3.492,265.602,236.002,167.13,204.498,363,4.248,13,12,1,0,337,472.678,13944,8.15,150442,12165.34,12199.44,12166.79,18323.78,17063.08,0.157,47.427,300,804,348,748,-32.0943603,-1,12,121,0,0,0,0,0,0,0,0,0,3,0,18,63,125,2,44,5,7,0,0,0,12,4,8,0,5,0,0,6,0,11,2,6,0,62,15,2,0,0,6,9,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,2,4,0,0,0,0,0,0,59,0,0,0,0,0,286.786,4.331,4.779,5.165,5.541,5.917,5.908,6.086,6.369,6.459,6.639,3_1,300,33159,373719,32.0943603
164,15.033,4.438,227.666,6.95,0.258,144,61.142,0.975,3,7,1,0,2,6,1,4,0,0,0,0,0,0,0,0,10,4,2,0,0,0,0,0,0,0,0,6,0,0,7731,123.921,1960,0,791.717,0,0,258.322,439.391,229.985,247.644,0,1.745,103.719,134,917,-149.477356,-111.4835587,0,0,67354,168270,2.029,14,32,2,0,2,0,10,0,0,0,1.877,129.209,343.175,0.051,83142,3.102,1.332,1.526,1.522,1.526,1.069,1.14,377.099,1.132,2.483,7.794,74.519,1.485,66,92,121,157,191,209,242,289,323,353,0.15,841.12,66,5.759,6.611,7.492,8.362,9.247,10.125,11.011,11.892,12.779,1,0.63,2.35,0.6,0,0,0,0,0,6,0,0,0,6,2,6,2,1,0,0,6,1,2,7,0,94.82,1.354,16.348,0.818,146.156,152.697,0.578,0.339,0.186,0.104,102,11096.09,39,0.095,12,163.204,21,40.25,0,0,357.775,46.134,21.616,11.76,80.5,63942,101525,43.172,36.6,61,132,0,500,20,2250,196,11012,1458,56522,11.411,121.41,76.68,143.17,72.71,0,0,0,81,351,0,0,0,323,0,0,0,0,759.286,3.193,242.084,268.14,167.13,210.276,365,4.585,11,11,1,1,335,491.738,14998,8.196,239006,13016.69,13049.65,13017.85,18543.28,17386.22,0.152,48.513,316,844,371,790,-37.9937973,0,17,121,0,0,0,0,0,0,0,0,0,2,0,23,66,126,3,46,6,9,0,0,0,16,6,10,0,3,0,0,6,0,11,1,6,0,60,15,2,0,0,6,9,0,0,0,0,0,1,0,0,2,3,1,1,0,0,0,0,2,4,0,0,0,0,1,0,61,0,0,0,0,0,362.96,4.401,4.898,5.364,5.824,6.305,6.468,6.766,7.128,7.385,7.311,3_1,307,37210,443030,37.9937973
165,15.355,6.021,234.141,6.86,0.269,110,62.139,0.99,3,9,1,0,1,5,1,4,0,0,0,0,0,0,0,0,13,3,2,0,0,0,0,0,0,0,0,6,0,0,7972,125.953,2039,0,848.665,0,0,273.097,495.158,240.063,0,0,1.677,100.97,135,952,-154.8207397,-113.9999847,0,0,70901,171380,2.038,16,30,2,0,2,0,12,0,0,0,1.898,130.416,348.704,0.028,88617,2.973,1.327,1.503,1.499,1.503,1.061,1.132,385.317,0.936,2.431,7.892,80.72,2.437,67,92,119,152,181,194,225,268,297,336,0.15,851.16,67,5.765,6.608,7.479,8.34,9.216,10.085,10.963,11.837,12.718,1,0.64,2.31,0.6,0,0,0,0,0,6,0,0,0,6,2,6,2,2,0,0,6,0,2,7,0,59.287,1.236,17.141,0.727,149.869,154.637,0.576,0.335,0.182,0.099,100,11945.59,38,0.101,13,164.672,20,43.278,0,0,357.16,46.895,22.663,12.759,82,67230,105013,44.153,35.032,62,134,0,502,20,2228,196,10710,1458,53864,11.439,123.97,78.99,143.5,74.8,0,0,0,81,306,0,0,0,243,0,0,0,0,804.729,3.354,246.916,250.69,157.9,212.011,380,4.644,9,9,0,0,360,508.581,15766,8.337,189828,13861.01,13895.64,13862.11,19479.83,18291.2,0.15,49.206,318,822,370,780,-40.820755,0,18,124,0,0,0,0,0,0,0,0,0,2,0,24,67,129,3,48,6,8,0,0,0,18,5,13,0,3,0,0,6,0,13,1,6,0,62,14,2,0,0,6,8,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,2,4,0,0,0,0,0,0,62,0,0,0,0,0,309.977,4.419,4.887,5.302,5.699,6.102,6.063,6.269,6.562,6.689,6.859,3_1,308,37696,437975,40.820755
166,15.355,5.293,230.725,6.99,0.269,110,62.139,0.974,3,7,1,0,1,6,1,4,0,0,0,0,0,0,0,0,13,2,3,0,0,0,0,0,0,0,0,6,0,0,7972,125.953,2039,0,848.665,0,0,273.097,495.158,240.063,0,0,1.677,105.416,136,952,-153.6430969,-141.9612579,0,0,70901,178428,2.038,14,32,2,0,2,0,10,0,0,0,1.898,130.416,348.704,0.044,88617,2.973,1.327,1.521,1.516,1.52,1.022,1.096,385.317,0.936,2.486,7.836,80.72,1.845,67,92,119,152,181,194,225,268,297,336,0.15,853.13,67,5.765,6.608,7.479,8.34,9.216,10.085,10.963,11.837,12.718,1,0.64,2.35,0.6,0,0,0,0,0,6,0,0,0,6,2,6,2,1,0,0,6,0,3,9,0,59.287,1.236,17.107,0.727,162.449,166.747,0.576,0.335,0.182,0.099,100,11945.59,38,0.102,13,164.672,20,43.278,0,0,357.16,46.857,22.635,12.74,82,67230,107133,44.153,35.032,62,134,0,502,20,2228,196,10710,1458,53864,11.439,122.41,77.68,145.5,73.71,0,0,0,81,351,0,0,0,323,0,0,0,0,804.729,3.354,247.124,250.69,167.13,212.011,380,4.644,13,13,1,1,360,508.581,15766,8.337,189828,13680.76,13717.85,13682.32,20345.19,18978.95,0.15,49.206,318,854,370,804,-11.681839,0,18,122,0,0,0,0,0,0,0,0,0,3,0,24,67,127,3,47,6,8,0,0,0,18,5,13,0,3,0,0,6,0,11,1,6,0,60,15,2,0,0,6,9,0,0,0,0,0,1,0,0,2,3,1,0,0,0,0,0,2,4,0,0,0,0,0,0,62,0,0,0,0,0,309.977,4.419,4.887,5.302,5.699,6.102,6.063,6.269,6.562,6.689,6.859,3_1,309,37696,437975,11.681839
167,15.078,6.152,241.236,7.04,0.329,110,64.14,0.965,3,7,1,0,1,5,1,4,0,0,0,0,0,0,0,0,15,5,2,0,0,0,0,0,0,0,0,6,0,0,9178,130.811,2086,0,865.016,0,0,275.119,623.17,242.312,256.426,0,1.718,102.455,139,965,-153.8105927,-127.0639038,0,0,77744,188959,2.063,14,32,2,0,2,0,10,0,0,0,1.92,137.407,369.739,0.015,94538,3.083,1.222,1.405,1.401,1.405,0.997,1.062,400.007,0.918,2.49,8.118,80.063,2.619,70,98,129,168,206,224,262,317,357,395,0.146,873.16,70,5.82,6.673,7.554,8.424,9.308,10.185,11.071,11.951,12.837,1,0.65,2.31,0.61,0,0,0,0,0,6,0,0,0,7,2,7,2,1,0,0,6,0,2,8,0,97.206,1.35,15.896,0.818,172.488,174.844,0.581,0.34,0.186,0.103,107,12431.13,43,0.085,11,173.805,22,39.653,0,0,378,46.863,21.709,11.782,87.5,72762,113909,46.35,35.696,64,140,0,532,20,2402,196,11764,1458,60280,13.203,124.09,80.23,147.83,76.2,0,0,0,81,306,0,0,0,243,0,0,0,0,967.591,3.136,231.461,277.72,157.9,217.824,383,4.907,13,13,1,1,356,526.406,16845,8.356,289428,14566.22,14602.22,14567.37,20404.44,19169.21,0.147,50.255,336,864,395,836,-26.7466889,0,23,124,0,0,0,0,0,0,0,0,0,2,0,29,70,130,4,50,7,10,0,0,0,22,7,15,0,3,0,0,6,0,11,1,6,0,60,14,2,0,0,6,8,0,0,0,0,0,1,0,0,2,4,1,1,0,0,0,0,2,4,0,0,0,0,0,0,64,0,0,0,0,0,374.925,4.483,5.001,5.478,5.948,6.437,6.561,6.863,7.231,7.494,7.456,3_1,313,41967,511738,26.7466889
168,15.788,6.93,250.591,6.93,0.319,110,66.135,0.98,3,9,1,0,1,5,1,4,0,0,0,0,0,0,0,0,15,5,2,0,0,0,0,0,0,0,0,6,0,0,10576,134.808,2254,0,942.597,0,0,290.075,663.395,253.129,264.746,0,1.783,103.061,143,1042,-152.8183746,-122.7288971,0,0,85702,203809,2.061,16,32,2,0,2,0,12,0,0,0,1.922,140.783,382.216,0.002,108378,3.102,1.208,1.379,1.376,1.379,0.99,1.053,416.994,0.901,2.464,8.156,90.151,2.928,72,100,131,169,205,221,258,311,351,391,0.147,901.22,72,5.844,6.693,7.57,8.436,9.316,10.189,11.071,11.948,12.831,1,0.64,2.29,0.61,0,0,0,0,0,6,0,0,0,8,2,8,2,1,0,0,6,0,2,7,0,99.636,1.349,17.054,0.818,157.56,167.86,0.579,0.339,0.185,0.101,109,13987.27,43,0.096,13,178.017,22,43.387,0,0,388.93,48.806,23.063,12.665,89.5,80288,124311,47.736,36.45,66,144,0,544,20,2442,196,11896,1458,60654,13.203,129.85,83.75,150.83,79.39,0,0,0,81,306,0,0,0,243,0,0,0,0,1057.118,3.272,242.804,285.339,157.9,221.897,404,4.907,13,13,1,1,396,564.242,18620,8.681,306916,16229.25,16267.69,16230.46,22447.31,21130.74,0.145,51.632,344,872,403,844,-30.0894775,0,23,130,0,0,0,0,0,0,0,0,0,2,0,29,72,136,4,52,7,10,0,0,0,22,7,15,0,3,0,0,6,0,13,1,6,0,64,14,2,0,0,6,8,0,0,0,0,0,1,0,0,2,4,1,1,0,0,0,0,2,4,0,0,0,0,0,0,66,0,0,0,0,0,384.975,4.505,5.014,5.486,5.948,6.425,6.532,6.825,7.184,7.444,7.404,3_1,317,45218,560380,30.0894775
169,15.788,6.201,247.175,7.06,0.319,110,66.135,0.965,3,7,1,0,1,6,1,4,0,0,0,0,0,0,0,0,15,4,3,0,0,0,0,0,0,0,0,6,0,0,10576,134.808,2254,0,942.597,0,0,290.075,663.395,253.129,264.746,0,1.783,107.578,144,1042,-133.7644043,-98.97368622,0,0,85702,211461,2.061,14,34,2,0,2,0,10,0,0,0,1.922,140.783,382.216,0.017,108378,3.102,1.208,1.394,1.39,1.394,0.956,1.022,416.994,0.901,2.52,8.1,90.151,2.342,72,100,131,169,205,221,258,311,351,391,0.147,903.19,72,5.844,6.693,7.57,8.436,9.316,10.189,11.071,11.948,12.831,1,0.64,2.32,0.61,0,0,0,0,0,6,0,0,0,8,2,8,2,1,0,0,6,0,3,7,0,99.636,1.349,17.022,0.818,154.031,158.419,0.579,0.339,0.185,0.101,109,13987.27,43,0.097,13,178.017,22,43.387,0,0,392.93,48.768,23.036,12.647,89.5,80288,126607,47.736,36.45,66,144,0,544,20,2442,196,11896,1458,60654,13.203,128.3,82.44,152.83,78.31,0,0,0,81,351,0,0,0,323,0,0,0,0,1057.118,3.272,243.078,285.339,167.13,221.897,404,4.907,13,13,1,1,396,564.242,18620,8.681,306916,16036,16077.06,16037.71,23375.09,21868.09,0.145,51.632,344,904,403,868,-34.79071808,0,23,128,0,0,0,0,0,0,0,0,0,3,0,29,72,134,4,51,7,10,0,0,0,22,7,15,0,3,0,0,6,0,11,1,6,0,62,15,2,0,0,6,9,0,0,0,0,0,1,0,0,2,4,1,1,0,0,0,0,2,4,0,0,0,0,0,0,66,0,0,0,0,0,384.975,4.505,5.014,5.486,5.948,6.425,6.532,6.825,7.184,7.444,7.404,3_1,318,45218,560380,34.79071808
170,15.679,5.1,213.442,6.54,0.186,189,56.14,1.037,6,9,2,0,1,5,0,4,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,6,0,0,5776,111.905,1825,0,733.308,0,0,255.696,170.99,0,0,0,1.809,93.773,122.5,878,-114.5986938,-76.04504395,0,0,52913,123721,1.954,23,23,0,0,2,2,13,0,0,0,1.787,113.851,295.462,0.073,70792,3.128,1.646,1.85,1.845,1.85,1.295,1.384,340.978,1.149,2.364,7.458,74.357,1.608,59,81,101,127,144,156,178,203,225,244,0.165,778.12,59,5.638,6.469,7.339,8.191,9.064,9.926,10.802,11.67,12.548,1,0.62,2.35,0.58,0,0,0,0,0,6,0,0,1,8,2,8,2,2,0,0,6,0,1,6,0,40.946,1.19,17.57,0.818,156.443,163.686,0.578,0.328,0.176,0.094,88,9665.52,31,0.107,13,143.151,19,45.941,0,0,315.212,45.122,21.806,13.235,70.5,51909,79809,37.509,38.145,56,118,0,442,20,1936,196,9154,1440,45318,7.89,118.74,73.54,131.5,69.28,0,0,0,126,288,0,0,0,168,0,0,0,0,438.118,3.735,286.428,215.778,165.47,196.647,346,4.17,10,10,0,0,322,449.143,12576,8.166,102210,11153.06,11181.84,11153.89,15722.04,14740.77,0.163,45.801,280,724,322,682,-38.55364985,0,11,119,0,0,0,0,0,0,0,0,0,0,0,17,59,122,1,42,4,5,0,0,0,9,1,5,0,6,0,0,6,0,13,2,6,0,63,14,2,0,1,7,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,56,0,0,0,0,0,256.724,4.27,4.707,5.067,5.424,5.668,5.645,5.832,6.036,6.164,6.301,3_1,329,28586,308911,38.55364985
171,15.679,4.371,210.026,6.67,0.186,189,56.14,1.019,6,7,2,0,1,6,0,4,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0,6,0,0,5776,111.905,1825,0,733.308,0,0,255.696,170.99,0,0,0,1.809,97.969,123.5,878,-111.0948334,-71.03334045,0,0,52913,129737,1.954,21,25,0,0,2,2,11,0,0,0,1.787,113.851,295.462,0.091,70792,3.128,1.646,1.874,1.869,1.874,1.243,1.336,340.978,1.149,2.42,7.444,74.357,1.007,59,81,101,127,144,156,178,203,225,244,0.165,780.09,59,5.638,6.469,7.339,8.191,9.064,9.926,10.802,11.67,12.548,1,0.62,2.38,0.58,0,0,0,0,0,6,0,0,1,8,2,8,2,2,0,0,6,0,2,6,0,40.946,1.19,17.532,0.818,150.706,155.766,0.578,0.328,0.176,0.094,88,9665.52,31,0.108,13,143.151,19,45.941,0,0,317.212,45.083,21.777,13.215,70.5,51909,81737,37.509,38.145,56,118,0,442,20,1936,196,9154,1440,45318,7.89,117.19,72.23,133.5,68.19,0,0,0,126,345,0,0,0,232,0,0,0,0,438.118,3.735,286.553,215.778,174.7,196.647,346,4.17,10,10,0,0,322,449.143,12576,8.166,102210,10992.31,11023.28,10993.55,16493.79,15354.12,0.163,45.801,280,756,322,706,-40.06149295,0,11,117,0,0,0,0,0,0,0,0,0,1,0,17,59,120,1,41,4,5,0,0,0,9,1,5,0,6,0,0,6,0,11,2,6,0,61,15,2,0,1,7,8,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,56,0,0,0,0,0,256.724,4.27,4.707,5.067,5.424,5.668,5.645,5.832,6.036,6.164,6.301,3_1,330,28586,308911,40.06149295
172,14.845,6.08,222.568,6.45,0.18,207,58.143,1.054,6,11,2,0,1,5,0,4,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,6,0,0,6508,115.949,1777,0,777.015,0,0,259.545,157.025,0,0,0,1.654,97.537,126.5,861,-148.7233887,-121.2454071,0,0,54715,124071,1.955,28,23,0,0,2,2,12,0,0,0,1.794,119.065,315.24,0.057,71447,2.905,1.738,1.952,1.947,1.952,1.374,1.467,354.035,1.385,2.395,7.66,70.939,1.94,61,83,104,133,155,171,196,225,251,274,0.154,806.18,61,5.666,6.497,7.367,8.222,9.098,9.964,10.844,11.716,12.598,1,0.62,2.32,0.58,0,0,0,0,0,6,0,0,1,9,2,9,2,2,0,0,6,0,1,7,0,41.103,1.188,18.895,0.636,173.668,186.712,0.571,0.323,0.176,0.098,91,10118.37,31,0.117,15,150.421,19,49.271,0,0,329.763,47.098,23.269,14.009,72.5,54095,81937,38.895,39.085,58,122,0,454,20,1982,196,9374,1440,46552,7.89,124.51,77.06,134.5,72.47,0,0,0,126,288,0,0,0,168,0,0,0,0,443.222,3.105,307.674,219.208,165.47,200.973,343,4.17,12,14,0,1,326,455.207,13201,7.986,107209,11726.93,11756.71,11727.79,16453.07,15438.05,0.16,46.625,288,732,331,691,-27.4779816,1,11,125,0,0,0,0,0,0,0,0,0,0,0,17,61,128,1,44,4,5,0,0,0,9,1,5,0,6,0,0,6,0,15,2,6,0,67,14,2,0,1,7,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,58,0,0,0,0,0,260.311,4.297,4.725,5.085,5.458,5.734,5.759,5.971,6.204,6.349,6.447,3_1,337,30675,329272,27.4779816
173,15.138,4.725,220.358,6.51,0.18,230,58.142,1.04,7,9,3,0,1,5,0,4,0,0,0,0,0,0,0,0,3,1,0,2,1,0,0,1,0,0,0,6,0,0,6240,115.774,1817,0,779.799,0,0,263.232,166.578,0,0,0,1.605,99.367,127,878,-127.7604828,-103.7733688,0,0,55407,130151,1.946,28,20,0,2,2,2,12,0,0,0,1.776,119.149,314.854,0.074,72810,2.965,1.723,1.938,1.933,1.938,1.354,1.447,354.454,1.229,2.348,7.615,72.121,1.074,61,84,104,133,154,168,191,221,249,270,0.156,807.17,61,5.673,6.503,7.376,8.229,9.106,9.969,10.849,11.719,12.6,1,0.62,2.34,0.58,0,0,0,0,0,6,0,0,2,9,2,9,2,2,0,0,6,0,1,7,0,38.188,1.177,18.365,0.727,166.858,170.658,0.578,0.322,0.176,0.098,91,10206.39,32,0.11,14,150.469,20,49.495,0,0,333.763,47.034,22.647,13.975,72.5,54625,84149,38.608,40.464,58,122,0,458,20,2006,196,9490,1440,47062,7.89,123.73,76.31,135.83,71.87,0,0,0,197,366,0,0,0,168,0,0,0,0,447.078,3.358,311.086,216.203,178.36,201.023,351,4.17,12,12,0,0,326,458.586,13299,8.045,107824,11788.46,11819.49,11789.35,16661.06,15616.54,0.161,46.712,290,750,333,705,-23.987114,0,11,124,0,0,0,0,0,0,0,0,0,0,0,17,61,127,0,43,4,5,0,0,0,8,0,0,0,7,0,0,6,0,13,3,6,0,66,15,2,0,1,8,7,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,58,0,0,0,0,0,254.391,4.297,4.734,5.085,5.454,5.716,5.711,5.905,6.128,6.289,6.425,3_1,338,30695,330189,23.987114
174,15.678,6.332,227.116,6.41,0.177,230,59.138,1.054,7,10,3,0,1,5,0,4,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,6,0,0,6622,117.773,1916,0,817.205,0,0,270.807,177.269,0,0,0,1.739,97.475,128.5,925,-147.3492279,-128.8388519,0,0,58860,132690,1.947,30,23,0,0,2,2,12,0,0,0,1.779,120.831,320.666,0.049,79308,3.094,1.708,1.913,1.908,1.913,1.349,1.44,362.975,1.218,2.323,7.636,77.747,2.103,62,85,105,134,154,167,189,219,245,270,0.157,820.21,62,5.687,6.515,7.386,8.237,9.112,9.974,10.851,11.719,12.599,1,0.62,2.31,0.58,0,0,0,0,0,6,0,0,1,9,2,9,2,2,0,0,6,0,1,7,0,39.486,1.178,19.09,0.818,165.53,170.038,0.576,0.322,0.176,0.097,92,10920.69,32,0.115,15,152.553,20,51.38,0,0,337.076,48.086,23.423,14.536,73.5,57971,87478,39.301,40.945,59,124,0,464,20,2026,196,9560,1440,47304,7.89,127.4,78.82,136.33,74.07,0,0,0,126,288,0,0,0,168,0,0,0,0,470.456,3.563,318.215,222.012,165.47,203.08,366,4.17,12,12,0,0,337,478.237,14108,8.245,112691,12568.96,12600.57,12569.86,17578.68,16502.37,0.16,47.47,294,738,337,697,-18.510376,0,11,128,0,0,0,0,0,0,0,0,0,0,0,17,62,131,1,45,4,5,0,0,0,9,1,5,0,7,0,0,6,0,14,3,6,0,69,14,2,0,1,7,7,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,59,0,0,0,0,0,261.498,4.311,4.743,5.091,5.458,5.712,5.69,5.866,6.081,6.213,6.365,3_1,339,32056,349091,18.510376
175,15.678,5.603,223.7,6.53,0.177,230,59.138,1.037,7,8,3,0,1,6,0,4,0,0,0,0,0,0,0,0,6,0,1,0,1,0,0,1,0,0,0,6,0,0,6622,117.773,1916,0,817.205,0,0,270.807,177.269,0,0,0,1.739,101.785,129.5,925,-148.8644104,-112.8651047,0,0,58860,138878,1.947,28,25,0,0,2,2,10,0,0,0,1.779,120.831,320.666,0.066,79308,3.094,1.708,1.937,1.931,1.937,1.297,1.392,362.975,1.218,2.378,7.622,77.747,1.507,62,85,105,134,154,167,189,219,245,270,0.157,822.18,62,5.687,6.515,7.386,8.237,9.112,9.974,10.851,11.719,12.599,1,0.62,2.34,0.58,0,0,0,0,0,6,0,0,1,9,2,9,2,1,0,0,6,0,2,7,0,39.486,1.178,19.052,0.818,169.249,172.928,0.576,0.322,0.176,0.097,92,10920.69,32,0.116,15,152.553,20,51.38,0,0,337.076,48.048,23.395,14.515,73.5,57971,89498,39.301,40.945,59,124,0,464,20,2026,196,9560,1440,47304,7.89,125.84,77.52,138.33,72.99,0,0,0,126,345,0,0,0,232,0,0,0,0,470.456,3.563,318.582,222.012,174.7,203.08,366,4.17,14,14,1,1,337,478.237,14108,8.245,112691,12398.46,12432.4,12399.79,18397.23,17152.92,0.16,47.47,294,770,337,721,-35.9993057,0,11,126,0,0,0,0,0,0,0,0,0,1,0,17,62,129,1,44,4,5,0,0,0,9,1,5,0,7,0,0,6,0,12,3,6,0,67,15,2,0,1,7,8,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,59,0,0,0,0,0,261.498,4.311,4.743,5.091,5.458,5.712,5.69,5.866,6.081,6.213,6.365,3_1,340,32056,349091,35.9993057
176,14.9,6.484,229.838,6.45,0.172,164,60.143,1.052,5,13,3,0,1,5,0,4,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,1,0,0,0,6,0,0,6860,120.835,1876,0,816.002,0,0,269.247,321.091,0,0,0,1.647,99.423,130.5,894,-126.699585,-69.18190002,0,0,61500,134438,1.993,31,23,0,0,2,2,11,0,0,0,1.837,125.229,333.684,0.042,77919,2.905,1.517,1.7,1.695,1.7,1.199,1.28,368.99,1.093,2.388,7.909,73.4,2.265,64,88,111,143,169,184,213,249,281,309,0.15,832.22,64,5.72,6.555,7.428,8.285,9.163,10.029,10.909,11.781,12.664,1,0.62,2.28,0.58,0,0,0,0,0,6,0,0,1,8,2,8,2,1,0,0,6,0,1,6,0,38.683,1.168,18.216,0.636,157.386,162.299,0.576,0.327,0.179,0.1,95,10836.11,35,0.098,13,158.324,20,46.805,0,0,342.413,47.464,23.027,13.708,75.5,59639,88675,41.38,38.114,60,128,0,480,20,2114,196,10056,1440,50058,9.682,128.4,79.82,136.83,75.07,0,0,0,126,288,0,0,0,168,0,0,0,0,607.445,3.132,281.646,230.816,165.47,206.535,362,4.17,12,12,1,1,340,476.333,14290,8.073,134335,12725.39,12757.51,12726.31,17813.7,16720.49,0.155,47.804,304,748,351,711,-57.51768498,0,11,129,0,0,0,0,0,0,0,0,0,0,0,17,64,133,1,46,5,6,0,0,0,9,1,5,0,5,0,0,11,1,17,3,6,0,69,14,2,0,1,7,7,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,60,0,0,0,0,0,269.498,4.337,4.769,5.128,5.5,5.781,5.805,6.018,6.261,6.416,6.519,3_1,344,33654,370939,57.51768498
